"","BEA2007","NAICS2007_6d","NAICS2007_5d","NAICS2007_4d","NAICS2007_3d","NAICS2007_2d"
"1344","811400","811430","81143","8114","811","81"
"1345","811400","811490","81149","8114","811","81"
"1346","812100","812111","81211","8121","812","81"
"1347","812100","812112","81211","8121","812","81"
"1348","812100","812113","81211","8121","812","81"
"1349","812100","812191","81219","8121","812","81"
"1350","812100","812199","81219","8121","812","81"
"1351","812200","812210","81221","8122","812","81"
"1352","812200","812220","81222","8122","812","81"
"1353","812300","812310","81231","8123","812","81"
"1354","812300","812320","81232","8123","812","81"
"1355","812300","812331","81233","8123","812","81"
"1356","812300","812332","81233","8123","812","81"
"1357","812900","812910","81291","8129","812","81"
"1358","812900","812921","81292","8129","812","81"
"1359","812900","812922","81292","8129","812","81"
"1360","812900","812930","81293","8129","812","81"
"1361","812900","812990","81299","8129","812","81"
"1362","813100","813110","81311","8131","813","81"
"1363","813A00","813211","81321","8132","813","81"
"1364","813A00","813212","81321","8132","813","81"
"1365","813A00","813219","81321","8132","813","81"
"1366","813A00","813311","81331","8133","813","81"
"1367","813A00","813312","81331","8133","813","81"
"1368","813A00","813319","81331","8133","813","81"
"1369","813B00","813410","81341","8134","813","81"
"1370","813B00","813910","81391","8139","813","81"
"1371","813B00","813920","81392","8139","813","81"
"1372","813B00","813930","81393","8139","813","81"
"1373","813B00","813940","81394","8139","813","81"
"1374","813B00","813990","81399","8139","813","81"
"1375","814000","814110","81411","8141","814","81"
"1376","491000","491110","49111","4911","491","49"
